clip_key,corpus,clip_idx,video_id,category,window_idx,start_s,end_s,scene_spatial_gap,agent_action_gap,control_gap,mean_visual_gap,peak_visual_gap,dominant_type,dominance_margin,visual_minus_control,raw_trs,route
external_21T1JDdJgsM_000047_000057,external,,21T1JDdJgsM_000047_000057,Entertainment,1,3.6363636363636362,6.363636363636363,0.21327428967789028,0.0546750459126624,0.05652029190342952,0.21327428967789028,0.23537508848260447,scene_spatial,0.15859924376522788,0.15675399777446075,3,static_ad_ok_low_gap
external_21T1JDdJgsM_000047_000057,external,,21T1JDdJgsM_000047_000057,Entertainment,2,6.363636363636363,9.09090909090909,0.149681605668597,0.23331118519827865,0.15930761153842823,0.29931733969315305,0.6462093690891746,agent_action,0.08362957952968164,0.07400357365985041,3,action_state_or_agent_cue
external_21T1JDdJgsM_000047_000057,external,,21T1JDdJgsM_000047_000057,Entertainment,3,9.09090909090909,10.0,0.01680923973113324,0.011801807724680757,0.1909656040497646,0.01680923973113324,0.01680923973113324,scene_spatial,0.0050074320064524835,-0.17415636431863135,1,static_ad_ok_low_gap
external_2kJxrcNRS9w_000047_000057,external,,2kJxrcNRS9w_000047_000057,Sports,0,0.0,3.6363636363636362,0.47838327255967705,0.17161513967879036,0.05917594686306793,0.47838327255967705,0.5285000435686835,scene_spatial,0.30676813288088667,0.4192073256966091,4,layout_replay_or_scene_cue
external_2kJxrcNRS9w_000047_000057,external,,2kJxrcNRS9w_000047_000057,Sports,1,3.6363636363636362,6.363636363636363,0.3358818638300865,0.0427773676048255,0.0701814464584563,0.3358818638300865,0.3847521722428999,scene_spatial,0.293104496225261,0.2657004173716302,3,layout_replay_or_scene_cue
external_2kJxrcNRS9w_000047_000057,external,,2kJxrcNRS9w_000047_000057,Sports,2,6.363636363636363,9.09090909090909,0.5918796039024811,0.14131316996443122,0.7994260563276345,0.5918796039024811,0.7995618815521248,scene_spatial,0.45056643393804985,-0.20754645242515346,3,layout_replay_or_scene_cue
external_2kJxrcNRS9w_000047_000057,external,,2kJxrcNRS9w_000047_000057,Sports,3,9.09090909090909,10.0,0.008447037580191052,0.005473347691911212,0.2535280383140498,0.008447037580191052,0.008447037580191052,scene_spatial,0.00297368988827984,-0.24508100073385874,1,static_ad_ok_low_gap
external_3su234u58DA_000172_000182,external,,3su234u58DA_000172_000182,Entertainment,0,0.0,3.6363636363636362,0.11517602788449716,0.12071064746850704,0.11382690061630532,0.1891823758698477,0.4035497014380033,agent_action,0.005534619584009887,0.006883746852201722,4,action_state_or_agent_cue
external_3su234u58DA_000172_000182,external,,3su234u58DA_000172_000182,Entertainment,1,3.6363636363636362,6.363636363636363,0.08158807145122893,0.01598480167674665,0.23619467446939443,0.08158807145122893,0.10435629311960792,scene_spatial,0.06560326977448228,-0.1546066030181655,3,static_ad_ok_low_gap
external_3su234u58DA_000172_000182,external,,3su234u58DA_000172_000182,Entertainment,2,6.363636363636363,9.09090909090909,0.12284156370035682,0.04544499435494631,0.23676464086849058,0.12284156370035682,0.1677921987028569,scene_spatial,0.0773965693454105,-0.11392307716813377,3,static_ad_ok_low_gap
external_3su234u58DA_000172_000182,external,,3su234u58DA_000172_000182,Entertainment,3,9.09090909090909,10.0,0.08241634595015968,0.7563181075466374,0.06548090506489124,0.7563181075466374,0.7563181075466374,agent_action,0.6739017615964777,0.6908372024817462,1,action_state_or_agent_cue
external_3ufJNSez5Is_000008_000018,external,,3ufJNSez5Is_000008_000018,How-to & Instructional,0,0.0,3.0,0.09727371207909281,0.10753400524506247,0.06330923087077218,0.12421983924556557,0.28478637695885756,agent_action,0.010260293165969658,0.04422477437429029,3,static_ad_ok_low_gap
external_3ufJNSez5Is_000008_000018,external,,3ufJNSez5Is_000008_000018,How-to & Instructional,1,3.0,6.0,0.08378769928550774,0.010101330863315846,0.1322813960802001,0.08378769928550774,0.08837500764460493,scene_spatial,0.0736863684221919,-0.048493696794692356,3,static_ad_ok_low_gap
external_3ufJNSez5Is_000008_000018,external,,3ufJNSez5Is_000008_000018,How-to & Instructional,2,6.0,9.0,0.0881110061234125,0.010727782210305533,0.1863955474726141,0.0881110061234125,0.1151143465925496,scene_spatial,0.07738322391310697,-0.09828454134920162,3,static_ad_ok_low_gap
external_3ufJNSez5Is_000008_000018,external,,3ufJNSez5Is_000008_000018,How-to & Instructional,3,9.0,10.0,0.1870508065001708,0.02687051169118959,0.35717123936885464,0.1870508065001708,0.1870508065001708,scene_spatial,0.16018029480898122,-0.17012043286868384,1,static_ad_ok_low_gap
external_750QhTe9Z4U_000000_000010,external,,750QhTe9Z4U_000000_000010,People & Vlogs,0,0.0,3.0,0.20648306084322576,0.19999075148631104,0.0165101607447391,0.22665484106289835,0.4508565683102179,scene_spatial,0.006492309356914722,0.18997290009848666,3,layout_replay_or_scene_cue
external_750QhTe9Z4U_000000_000010,external,,750QhTe9Z4U_000000_000010,People & Vlogs,1,3.0,6.0,0.1284823127839185,0.017373780093790203,0.024556382195895992,0.1284823127839185,0.14841485517964537,scene_spatial,0.1111085326901283,0.1039259305880225,3,static_ad_ok_low_gap
external_750QhTe9Z4U_000000_000010,external,,750QhTe9Z4U_000000_000010,People & Vlogs,2,6.0,9.0,0.10100946439606802,0.022511377964237373,0.1879896689774028,0.10100946439606802,0.10915903242367453,scene_spatial,0.07849808643183065,-0.08698020458133478,3,static_ad_ok_low_gap
external_750QhTe9Z4U_000000_000010,external,,750QhTe9Z4U_000000_000010,People & Vlogs,3,9.0,10.0,0.18215494367153762,0.029904846057735024,0.07888524924988771,0.18215494367153762,0.18215494367153762,scene_spatial,0.1522500976138026,0.1032696944216499,1,static_ad_ok_low_gap
external_8vkNr_eysXY_000002_000012,external,,8vkNr_eysXY_000002_000012,How-to & Instructional,0,0.0,3.0,0.0678958470851132,0.03415556284392359,0.06652344160377133,0.0678958470851132,0.11392338888607967,scene_spatial,0.03374028424118961,0.0013724054813418762,3,static_ad_ok_low_gap
external_8vkNr_eysXY_000002_000012,external,,8vkNr_eysXY_000002_000012,How-to & Instructional,1,3.0,6.0,0.35977633931942044,0.06341559152541192,0.09836468592186864,0.35977633931942044,0.470419082108652,scene_spatial,0.2963607477940085,0.2614116533975518,3,layout_replay_or_scene_cue
external_8vkNr_eysXY_000002_000012,external,,8vkNr_eysXY_000002_000012,How-to & Instructional,2,6.0,9.0,0.7469484074056343,0.15073349431908123,0.18055780524095624,0.7469484074056343,1.0350418620627269,scene_spatial,0.5962149130865531,0.5663906021646781,3,layout_replay_or_scene_cue
external_8vkNr_eysXY_000002_000012,external,,8vkNr_eysXY_000002_000012,How-to & Instructional,3,9.0,10.0,1.2667515246909897,0.46961477995463075,0.35559711484925294,1.2667515246909897,1.2667515246909897,scene_spatial,0.797136744736359,0.9111544098417368,1,layout_replay_or_scene_cue
external_9eBhetL8n5Q_000222_000232,external,,9eBhetL8n5Q_000222_000232,People & Vlogs,0,0.0,3.6363636363636362,0.2246547640667733,0.10924128618990211,0.04000023616245707,0.2246547640667733,0.34703246003305044,scene_spatial,0.11541347787687117,0.18465452790431622,4,layout_replay_or_scene_cue
external_9eBhetL8n5Q_000222_000232,external,,9eBhetL8n5Q_000222_000232,People & Vlogs,1,3.6363636363636362,6.363636363636363,0.10414852527714676,0.059042104825260656,0.02228890423263874,0.10414852527714676,0.1375710274909664,scene_spatial,0.0451064204518861,0.08185962104450802,3,static_ad_ok_low_gap
external_9eBhetL8n5Q_000222_000232,external,,9eBhetL8n5Q_000222_000232,People & Vlogs,2,6.363636363636363,9.09090909090909,0.07674033789585488,0.02976012143038287,0.07281065601922561,0.07674033789585488,0.0962394367082694,scene_spatial,0.04698021646547201,0.0039296818766292735,3,static_ad_ok_low_gap
external_9eBhetL8n5Q_000222_000232,external,,9eBhetL8n5Q_000222_000232,People & Vlogs,3,9.09090909090909,10.0,0.11499329406595815,0.04284559022073231,0.14289145079037213,0.11499329406595815,0.11499329406595815,scene_spatial,0.07214770384522584,-0.02789815672441398,1,static_ad_ok_low_gap
external_9fuIpQgnNEQ_000049_000059,external,,9fuIpQgnNEQ_000049_000059,Event,0,0.0,3.6363636363636362,0.13880128350621396,0.13292400703993018,0.06065024321487977,0.20061246076278771,0.43344505795107424,scene_spatial,0.005877276466283776,0.07815104029133418,4,layout_replay_or_scene_cue
external_9fuIpQgnNEQ_000049_000059,external,,9fuIpQgnNEQ_000049_000059,Event,1,3.6363636363636362,6.363636363636363,0.01682315360793722,0.015745117191253932,0.1365268840614773,0.017312010618469653,0.026914798940827045,scene_spatial,0.001078036416683286,-0.11970373045354009,3,static_ad_ok_low_gap
external_9fuIpQgnNEQ_000049_000059,external,,9fuIpQgnNEQ_000049_000059,Event,2,6.363636363636363,9.09090909090909,0.009953402591373747,0.012189918704727151,0.06390682274451591,0.012189918704727151,0.015578106773257772,agent_action,0.002236516113353404,-0.05171690403978876,3,static_ad_ok_low_gap
external_9fuIpQgnNEQ_000049_000059,external,,9fuIpQgnNEQ_000049_000059,Event,3,9.09090909090909,10.0,0.011532111410607282,0.017230580859528777,0.00883817466596759,0.017230580859528777,0.017230580859528777,agent_action,0.005698469448921495,0.008392406193561186,1,static_ad_ok_low_gap
external_A0e7Z55s8pE_000008_000018,external,,A0e7Z55s8pE_000008_000018,How-to & Instructional,0,0.0,3.3333333333333335,0.17783896456425186,0.21992901019635297,0.20414594391961155,0.2307228281584846,0.3003551588281119,agent_action,0.042090045632101114,0.01578306627674142,2,static_ad_ok_low_gap
external_A0e7Z55s8pE_000008_000018,external,,A0e7Z55s8pE_000008_000018,How-to & Instructional,1,3.3333333333333335,6.666666666666667,0.12140115212437375,0.07374028127964544,0.460022896724326,0.12140115212437375,0.15004693644630152,scene_spatial,0.04766087084472831,-0.33862174459995226,2,static_ad_ok_low_gap
external_A0e7Z55s8pE_000008_000018,external,,A0e7Z55s8pE_000008_000018,How-to & Instructional,2,6.666666666666667,10.0,0.11451257360793315,0.05447310263623323,0.10694173141983626,0.11451257360793315,0.16803606689451722,scene_spatial,0.060039470971699926,0.0075708421880968935,2,static_ad_ok_low_gap
external_AEkLDauJVi0_000069_000079,external,,AEkLDauJVi0_000069_000079,Food & Cooking,0,0.0,3.6363636363636362,0.2494863612084185,0.07048265745568094,0.0566133557594497,0.2494863612084185,0.41823743215332343,scene_spatial,0.17900370375273755,0.1928730054489688,4,layout_replay_or_scene_cue
external_AEkLDauJVi0_000069_000079,external,,AEkLDauJVi0_000069_000079,Food & Cooking,1,3.6363636363636362,6.363636363636363,0.2875099617891203,0.07866593829075193,0.19840798928784323,0.2875099617891203,0.32667073792614565,scene_spatial,0.2088440234983684,0.08910197250127708,3,layout_replay_or_scene_cue
external_AEkLDauJVi0_000069_000079,external,,AEkLDauJVi0_000069_000079,Food & Cooking,2,6.363636363636363,9.09090909090909,0.3580873321566717,0.06578059815661914,0.08744507551969127,0.3580873321566717,0.37289926187763256,scene_spatial,0.2923067340000526,0.27064225663698044,3,layout_replay_or_scene_cue
external_AEkLDauJVi0_000069_000079,external,,AEkLDauJVi0_000069_000079,Food & Cooking,3,9.09090909090909,10.0,0.08953284879544321,0.07868274388521335,0.0664449634962635,0.08953284879544321,0.08953284879544321,scene_spatial,0.010850104910229863,0.02308788529917971,1,static_ad_ok_low_gap
external_BHxn3qfPAl4_000018_000028,external,,BHxn3qfPAl4_000018_000028,Health & Wellness,0,0.0,3.0,0.15363879512353426,0.050611049697628675,0.025088427852631212,0.15363879512353426,0.17940162666596848,scene_spatial,0.10302774542590559,0.12855036727090305,3,static_ad_ok_low_gap
external_BHxn3qfPAl4_000018_000028,external,,BHxn3qfPAl4_000018_000028,Health & Wellness,1,3.0,6.0,0.14827325646274594,0.08015842917172115,0.029207721114023366,0.14827325646274594,0.173188542238631,scene_spatial,0.06811482729102479,0.11906553534872258,3,static_ad_ok_low_gap
external_BHxn3qfPAl4_000018_000028,external,,BHxn3qfPAl4_000018_000028,Health & Wellness,2,6.0,9.0,0.23330798163556732,0.4573264504423948,0.2605144102435922,0.5022913782149446,1.0809082613645236,agent_action,0.22401846880682746,0.1968120401988026,3,action_state_or_agent_cue
external_BHxn3qfPAl4_000018_000028,external,,BHxn3qfPAl4_000018_000028,Health & Wellness,3,9.0,10.0,0.3079188167983903,0.7545615230666228,0.8459759499766418,0.7545615230666228,0.7545615230666228,agent_action,0.44664270626823255,-0.091414426910019,1,action_state_or_agent_cue
external_BcW6Y7eufQE_000239_000249,external,,BcW6Y7eufQE_000239_000249,People & Vlogs,0,0.0,3.6363636363636362,0.4147400186118873,0.44687364745508107,0.10989678647552506,0.5305066010646795,0.9195952474135034,agent_action,0.03213362884319376,0.33697686097955604,4,action_state_or_agent_cue
external_BcW6Y7eufQE_000239_000249,external,,BcW6Y7eufQE_000239_000249,People & Vlogs,1,3.6363636363636362,6.363636363636363,0.15126324399458355,0.03464031186352401,0.18202068662996715,0.15126324399458355,0.2569736864681933,scene_spatial,0.11662293213105954,-0.030757442635383603,3,static_ad_ok_low_gap
external_BcW6Y7eufQE_000239_000249,external,,BcW6Y7eufQE_000239_000249,People & Vlogs,2,6.363636363636363,9.09090909090909,0.12987739320269484,0.019209941933114056,0.20893998092192567,0.12987739320269484,0.1628091364344113,scene_spatial,0.11066745126958079,-0.07906258771923083,3,static_ad_ok_low_gap
external_BcW6Y7eufQE_000239_000249,external,,BcW6Y7eufQE_000239_000249,People & Vlogs,3,9.09090909090909,10.0,0.1995546768221893,0.6618624128744353,0.38323691382376057,0.6618624128744353,0.6618624128744353,agent_action,0.46230773605224595,0.2786254990506747,1,action_state_or_agent_cue
external_Bss3WwpDdS8_000041_000051,external,,Bss3WwpDdS8_000041_000051,People & Vlogs,0,0.0,3.6363636363636362,0.19663024301768167,0.08911673170526999,0.038550744810235765,0.20032614629615583,0.24062910494528467,scene_spatial,0.10751351131241169,0.1580794982074459,4,static_ad_ok_low_gap
external_Bss3WwpDdS8_000041_000051,external,,Bss3WwpDdS8_000041_000051,People & Vlogs,1,3.6363636363636362,6.363636363636363,0.19544290686317564,0.022228861884756663,0.03619300603635319,0.19544290686317564,0.21158741084463017,scene_spatial,0.17321404497841897,0.15924990082682244,3,static_ad_ok_low_gap
external_Bss3WwpDdS8_000041_000051,external,,Bss3WwpDdS8_000041_000051,People & Vlogs,2,6.363636363636363,9.09090909090909,0.14909388427644563,0.019897090682963636,0.14161409288540353,0.14909388427644563,0.23185715539607477,scene_spatial,0.129196793593482,0.007479791391042101,3,static_ad_ok_low_gap
external_Bss3WwpDdS8_000041_000051,external,,Bss3WwpDdS8_000041_000051,People & Vlogs,3,9.09090909090909,10.0,0.010621975507888237,0.14432659880597232,0.32079921511217824,0.14432659880597232,0.14432659880597232,agent_action,0.13370462329808408,-0.17647261630620592,1,static_ad_ok_low_gap
external_Ccgwurislg8_000082_000092,external,,Ccgwurislg8_000082_000092,How-to & Instructional,0,0.0,3.0,0.0543336439467503,0.02563544657418389,0.04506167181231702,0.0543336439467503,0.0615187262831185,scene_spatial,0.028698197372566406,0.00927197213443328,3,static_ad_ok_low_gap
external_Ccgwurislg8_000082_000092,external,,Ccgwurislg8_000082_000092,How-to & Instructional,1,3.0,6.0,0.09742610526091273,0.050356152850003534,0.05098686933456831,0.09742610526091273,0.12528556276689662,scene_spatial,0.0470699524109092,0.04643923592634443,3,static_ad_ok_low_gap
external_Ccgwurislg8_000082_000092,external,,Ccgwurislg8_000082_000092,How-to & Instructional,2,6.0,9.0,0.32308452297506046,0.122139775835947,0.23190176102211532,0.32308452297506046,0.6006253530729058,scene_spatial,0.20094474713911348,0.09118276195294514,3,layout_replay_or_scene_cue
external_Ccgwurislg8_000082_000092,external,,Ccgwurislg8_000082_000092,How-to & Instructional,3,9.0,10.0,0.5595048154932144,0.32276979472552336,0.919777386346136,0.5595048154932144,0.5595048154932144,scene_spatial,0.23673502076769104,-0.36027257085292164,1,layout_replay_or_scene_cue
external_D297atE3gag_000203_000213,external,,D297atE3gag_000203_000213,How-to & Instructional,0,0.0,3.0,0.17741133440987467,0.25502747682838506,0.02629144999203074,0.25502747682838506,0.39717339339819524,agent_action,0.07761614241851039,0.22873602683635433,3,action_state_or_agent_cue
external_D297atE3gag_000203_000213,external,,D297atE3gag_000203_000213,How-to & Instructional,1,3.0,6.0,0.056965636490962944,0.09210878608967739,0.010402597882341288,0.09210878608967739,0.12040954802502568,agent_action,0.035143149598714445,0.0817061882073361,3,static_ad_ok_low_gap
external_D297atE3gag_000203_000213,external,,D297atE3gag_000203_000213,How-to & Instructional,2,6.0,9.0,0.06319640365651058,0.06211562979165656,0.015391428238860527,0.07093118647477965,0.08794509212738544,scene_spatial,0.0010807738648540219,0.04780497541765005,3,static_ad_ok_low_gap
external_D297atE3gag_000203_000213,external,,D297atE3gag_000203_000213,How-to & Instructional,3,9.0,10.0,0.037017581278066314,0.04503722170509672,0.03321302219507394,0.04503722170509672,0.04503722170509672,agent_action,0.008019640427030406,0.011824199510022781,1,static_ad_ok_low_gap
external_EA3HCx0yTIY_000281_000291,external,,EA3HCx0yTIY_000281_000291,Music,0,0.0,3.6363636363636362,0.22851031138598213,1.0562259513809216,0.027363273161014223,1.0562259513809216,1.1738605590729794,agent_action,0.8277156399949395,1.0288626782199073,4,action_state_or_agent_cue
external_EA3HCx0yTIY_000281_000291,external,,EA3HCx0yTIY_000281_000291,Music,1,3.6363636363636362,6.363636363636363,0.5996123231792608,0.6560896695693356,0.021002829200098067,0.7368132643702504,0.8112829982760696,agent_action,0.056477346390074734,0.6350868403692375,3,action_state_or_agent_cue
external_EA3HCx0yTIY_000281_000291,external,,EA3HCx0yTIY_000281_000291,Music,2,6.363636363636363,9.09090909090909,0.5979100509800476,0.21219572396736305,0.045039997487281234,0.5979100509800476,0.6904098241109284,scene_spatial,0.3857143270126845,0.5528700534927663,3,layout_replay_or_scene_cue
external_EA3HCx0yTIY_000281_000291,external,,EA3HCx0yTIY_000281_000291,Music,3,9.09090909090909,10.0,0.004533446219480264,0.001479475062221458,0.050471340498550954,0.004533446219480264,0.004533446219480264,scene_spatial,0.0030539711572588057,-0.04593789427907069,1,static_ad_ok_low_gap
external_F-mRnL_XmJU_000000_000010,external,,F-mRnL_XmJU_000000_000010,Entertainment,0,0.0,3.0,0.6073753988526319,0.5739254686736615,0.09892542975567793,0.6867127429168588,1.4402525697364772,scene_spatial,0.033449930178970466,0.508449969096954,3,layout_replay_or_scene_cue
external_F-mRnL_XmJU_000000_000010,external,,F-mRnL_XmJU_000000_000010,Entertainment,1,3.0,6.0,0.2267051917482813,0.05265649878080673,0.16218529748114188,0.2267051917482813,0.2650836912343856,scene_spatial,0.17404869296747458,0.06451989426713942,3,static_ad_ok_low_gap
external_F-mRnL_XmJU_000000_000010,external,,F-mRnL_XmJU_000000_000010,Entertainment,2,6.0,9.0,0.16670913633329085,0.04237459673641867,0.047254539097222104,0.16670913633329085,0.235171408337847,scene_spatial,0.12433453959687218,0.11945459723606874,3,static_ad_ok_low_gap
external_F-mRnL_XmJU_000000_000010,external,,F-mRnL_XmJU_000000_000010,Entertainment,3,9.0,10.0,0.3810920189359649,0.07577866653955367,0.03907930633001899,0.3810920189359649,0.3810920189359649,scene_spatial,0.3053133523964112,0.3420127126059459,1,layout_replay_or_scene_cue
external_GOH6fBhoi2o_000010_000020,external,,GOH6fBhoi2o_000010_000020,Entertainment,0,0.0,3.0,0.8484251114473708,0.16365508735269754,0.305230957106514,0.8484251114473708,0.910168441051374,scene_spatial,0.6847700240946732,0.5431941543408567,3,layout_replay_or_scene_cue
external_GOH6fBhoi2o_000010_000020,external,,GOH6fBhoi2o_000010_000020,Entertainment,1,3.0,6.0,0.9311051566053742,0.1260276769681059,0.10211625320118638,0.9311051566053742,1.0077491301049082,scene_spatial,0.8050774796372683,0.8289889034041878,3,layout_replay_or_scene_cue
external_GOH6fBhoi2o_000010_000020,external,,GOH6fBhoi2o_000010_000020,Entertainment,2,6.0,9.0,0.7020466178234729,0.12783007441048647,0.08997438993332396,0.7020466178234729,0.7404103450598174,scene_spatial,0.5742165434129864,0.6120722278901489,3,layout_replay_or_scene_cue
external_GOH6fBhoi2o_000010_000020,external,,GOH6fBhoi2o_000010_000020,Entertainment,3,9.0,10.0,0.24463634905257592,0.7385817718467764,0.2541993810299056,0.7385817718467764,0.7385817718467764,agent_action,0.4939454227942005,0.48438239081687084,1,action_state_or_agent_cue
external_HpRmj5ce32c_000001_000011,external,,HpRmj5ce32c_000001_000011,Sports,0,0.0,3.6363636363636362,0.32093241587520915,0.5602348872097412,0.10494784838823323,0.5602348872097412,0.6619872931734069,agent_action,0.23930247133453209,0.455287038821508,4,action_state_or_agent_cue
external_HpRmj5ce32c_000001_000011,external,,HpRmj5ce32c_000001_000011,Sports,1,3.6363636363636362,6.363636363636363,0.38806556903778805,0.20602129893021645,0.14066997417799784,0.38806556903778805,0.4980169728754895,scene_spatial,0.1820442701075716,0.2473955948597902,3,layout_replay_or_scene_cue
external_HpRmj5ce32c_000001_000011,external,,HpRmj5ce32c_000001_000011,Sports,2,6.363636363636363,9.09090909090909,0.6974791983682285,0.13265028146374744,0.21465502830299266,0.6974791983682285,0.8163882973825453,scene_spatial,0.564828916904481,0.4828241700652358,3,layout_replay_or_scene_cue
external_HpRmj5ce32c_000001_000011,external,,HpRmj5ce32c_000001_000011,Sports,3,9.09090909090909,10.0,0.04424009040192678,0.03330494656328287,0.06508169559504129,0.04424009040192678,0.04424009040192678,scene_spatial,0.010935143838643913,-0.02084160519311451,1,static_ad_ok_low_gap
external_N-LZPc27kjM_000229_000239,external,,N-LZPc27kjM_000229_000239,How-to & Instructional,0,0.0,3.0,0.14595315428289654,0.08409348975721638,0.05264805773109856,0.14595315428289654,0.2224456404409303,scene_spatial,0.06185966452568016,0.09330509655179797,3,static_ad_ok_low_gap
external_N-LZPc27kjM_000229_000239,external,,N-LZPc27kjM_000229_000239,How-to & Instructional,1,3.0,6.0,0.0766684291035142,0.03452515592971813,0.07119135590413146,0.0766684291035142,0.10780751047929116,scene_spatial,0.04214327317379606,0.0054770731993827315,3,static_ad_ok_low_gap
external_N-LZPc27kjM_000229_000239,external,,N-LZPc27kjM_000229_000239,How-to & Instructional,2,6.0,9.0,0.06255716270671348,0.023247132962448958,0.12971549141715788,0.06255716270671348,0.06735233024060594,scene_spatial,0.03931002974426452,-0.0671583287104444,3,static_ad_ok_low_gap
external_N-LZPc27kjM_000229_000239,external,,N-LZPc27kjM_000229_000239,How-to & Instructional,3,9.0,10.0,0.07011672520711176,0.02570334255419915,0.06632399577878068,0.07011672520711176,0.07011672520711176,scene_spatial,0.044413382652912614,0.0037927294283310875,1,static_ad_ok_low_gap
external_OASCPKazLIM_000132_000142,external,,OASCPKazLIM_000132_000142,How-to & Instructional,0,0.0,3.6363636363636362,0.09626010717092048,0.06454771523642039,0.0674990190260413,0.09626010717092048,0.16732301161747232,scene_spatial,0.031712391934500095,0.028761088144879182,4,static_ad_ok_low_gap
external_OASCPKazLIM_000132_000142,external,,OASCPKazLIM_000132_000142,How-to & Instructional,1,3.6363636363636362,6.363636363636363,0.15467309014707464,0.05547736339250705,0.07937495662515577,0.15467309014707464,0.20800250942140364,scene_spatial,0.09919572675456759,0.07529813352191887,3,static_ad_ok_low_gap
external_OASCPKazLIM_000132_000142,external,,OASCPKazLIM_000132_000142,How-to & Instructional,2,6.363636363636363,9.09090909090909,0.31469140339331997,0.07872346611928105,0.34391796642373323,0.31469140339331997,0.41541523801848446,scene_spatial,0.23596793727403892,-0.029226563030413266,3,layout_replay_or_scene_cue
external_OASCPKazLIM_000132_000142,external,,OASCPKazLIM_000132_000142,How-to & Instructional,3,9.09090909090909,10.0,0.013048824191554398,0.05604213428820126,0.05516991613255373,0.05604213428820126,0.05604213428820126,agent_action,0.042993310096646864,0.0008722181556475306,1,static_ad_ok_low_gap
external_RjPp0ZPW0yc_000000_000010,external,,RjPp0ZPW0yc_000000_000010,How-to & Instructional,0,0.0,3.6363636363636362,0.2391540095986503,0.11124574267028911,0.02926798253531887,0.2391540095986503,0.40561520414596874,scene_spatial,0.1279082669283612,0.20988602706333143,4,layout_replay_or_scene_cue
external_RjPp0ZPW0yc_000000_000010,external,,RjPp0ZPW0yc_000000_000010,How-to & Instructional,1,3.6363636363636362,6.363636363636363,0.2971206224664162,0.048318788350272444,0.047147315245700115,0.2971206224664162,0.33209798210172004,scene_spatial,0.24880183411614373,0.24997330722071606,3,layout_replay_or_scene_cue
external_RjPp0ZPW0yc_000000_000010,external,,RjPp0ZPW0yc_000000_000010,How-to & Instructional,2,6.363636363636363,9.09090909090909,0.33734078126964273,0.11693267561885075,0.17291098452866574,0.33734078126964273,0.372300082801275,scene_spatial,0.220408105650792,0.164429796740977,3,layout_replay_or_scene_cue
external_RjPp0ZPW0yc_000000_000010,external,,RjPp0ZPW0yc_000000_000010,How-to & Instructional,3,9.09090909090909,10.0,0.06966083799240996,0.05784029957425296,0.12892051386203418,0.06966083799240996,0.06966083799240996,scene_spatial,0.011820538418157,-0.05925967586962422,1,static_ad_ok_low_gap
external_RlfVK8z5wJ0_000000_000010,external,,RlfVK8z5wJ0_000000_000010,Sports,0,0.0,3.0,0.3875599632678928,0.028861476028053,0.02949308930923485,0.3875599632678928,0.5577384386638331,scene_spatial,0.3586984872398398,0.358066873958658,3,layout_replay_or_scene_cue
external_RlfVK8z5wJ0_000000_000010,external,,RlfVK8z5wJ0_000000_000010,Sports,1,3.0,6.0,0.1906128292951986,0.023777404472703084,0.05906784859890183,0.1906128292951986,0.21319003440074746,scene_spatial,0.16683542482249553,0.13154498069629678,3,static_ad_ok_low_gap
external_RlfVK8z5wJ0_000000_000010,external,,RlfVK8z5wJ0_000000_000010,Sports,2,6.0,9.0,0.2247790037484374,0.022268180157672585,0.30398303877892796,0.2247790037484374,0.31185415183965004,scene_spatial,0.2025108235907648,-0.07920403503049056,3,layout_replay_or_scene_cue
external_RlfVK8z5wJ0_000000_000010,external,,RlfVK8z5wJ0_000000_000010,Sports,3,9.0,10.0,0.37244414835834305,0.019333603969124202,0.4374005280508385,0.37244414835834305,0.37244414835834305,scene_spatial,0.35311054438921885,-0.06495637969249546,1,layout_replay_or_scene_cue
external_S-C86j0keqc_000217_000227,external,,S-C86j0keqc_000217_000227,Event,0,0.0,3.6363636363636362,0.07686867321407137,0.014828462467395331,0.1404459295802245,0.07686867321407137,0.11412601132407629,scene_spatial,0.06204021074667604,-0.06357725636615313,4,static_ad_ok_low_gap
external_S-C86j0keqc_000217_000227,external,,S-C86j0keqc_000217_000227,Event,1,3.6363636363636362,6.363636363636363,0.08298819174029289,0.07298409340172889,0.050422111465503315,0.1087395228462636,0.12862062333824664,scene_spatial,0.010004098338564,0.03256608027478957,3,static_ad_ok_low_gap
external_S-C86j0keqc_000217_000227,external,,S-C86j0keqc_000217_000227,Event,2,6.363636363636363,9.09090909090909,0.3727444594976501,0.6934516424864104,0.2026918352113006,0.6934516424864104,1.1544561232218353,agent_action,0.32070718298876033,0.4907598072751098,3,action_state_or_agent_cue
external_S-C86j0keqc_000217_000227,external,,S-C86j0keqc_000217_000227,Event,3,9.09090909090909,10.0,0.006299003173723228,0.0018389304182441224,0.15141825835659195,0.006299003173723228,0.006299003173723228,scene_spatial,0.004460072755479105,-0.14511925518286872,1,static_ad_ok_low_gap
external_ShSSAEfnyDs_000000_000010,external,,ShSSAEfnyDs_000000_000010,Entertainment,0,0.0,4.0,0.11211873649752185,0.07147697877199244,0.06986232708857221,0.11211873649752185,0.11807211717465615,scene_spatial,0.040641757725529415,0.04225640940894965,2,static_ad_ok_low_gap
