query_vid,tier,gt,n_refs,correct_rank,correct_rank_pct,self_cos,distractor_mean_cos,cos_margin,z_margin,top_ref,top_cos,source_vid,source_rank,source_rank_pct,source_cos,word_count,alignment_cosine,high_alignment
0m0-Q0zz_-c_000112_000122,tier0_cross,0,60,1,1.0,0.650725603,0.027453127440677964,0.6232724755593221,3.444226019986581,0m0-Q0zz_-c_000112_000122,0.650725603,0t0DB1B1w8Y_000000_000010,47,0.22033898305084745,-0.107616432,53,0.8129998846011107,True
0m0-Q0zz_-c_000112_000122,tier1_vatex_short,1,60,3,0.9661016949152542,0.272583485,-0.05643238906779661,0.32901587406779664,2.266856555875365,GOH6fBhoi2o_000010_000020,0.331914872,,nan,nan,nan,11,0.8129998846011107,True
0m0-Q0zz_-c_000112_000122,tier2_vatex_long,2,60,1,1.0,0.520737946,-0.18814268208474577,0.7088806280847457,3.584166445859753,0m0-Q0zz_-c_000112_000122,0.520737946,,nan,nan,nan,14,0.8129998846011107,True
0m0-Q0zz_-c_000112_000122,tier3_va11y,3,60,1,1.0,0.627978802,-0.3583892666271186,0.9863680686271186,4.53993581309717,0m0-Q0zz_-c_000112_000122,0.627978802,,nan,nan,nan,57,0.8129998846011107,True
0t0DB1B1w8Y_000000_000010,tier0_cross,0,60,50,0.1694915254237288,-0.271192938,-0.11231775413559322,-0.15887518386440677,-0.8169311425968222,0m0-Q0zz_-c_000112_000122,0.564091563,1-jIze6gy0g_000026_000036,33,0.4576271186440678,-0.167417184,62,0.0,False
0t0DB1B1w8Y_000000_000010,tier1_vatex_short,1,60,52,0.13559322033898305,-0.070413545,0.05958723245762712,-0.13000077745762711,-0.9596677626168364,GOH6fBhoi2o_000010_000020,0.409222364,,nan,nan,nan,18,0.0,False
0t0DB1B1w8Y_000000_000010,tier2_vatex_long,2,60,50,0.1694915254237288,-0.028687488,0.08485187884745762,-0.11353936684745762,-0.9216409993868493,xW6hpK-DBMY_000080_000090,0.376446724,,nan,nan,nan,19,0.0,False
0t0DB1B1w8Y_000000_000010,tier3_va11y,3,60,47,0.22033898305084745,-0.107616432,0.04030638227118644,-0.14792281427118645,-0.7504145385001806,0m0-Q0zz_-c_000112_000122,0.650725603,,nan,nan,nan,53,0.0,False
1-jIze6gy0g_000026_000036,tier0_cross,0,60,32,0.4745762711864407,-0.212784931,-0.16075858657627118,-0.05202634442372883,-0.2922856253667166,0m0-Q0zz_-c_000112_000122,0.494870037,1HUWWCLza0w_000000_000010,54,0.1016949152542373,-0.353354067,64,0.0,False
1-jIze6gy0g_000026_000036,tier1_vatex_short,1,60,55,0.0847457627118644,-0.145062953,0.049048148457627117,-0.1941111014576271,-1.3274337908559064,xW6hpK-DBMY_000080_000090,0.451116592,,nan,nan,nan,11,0.0,False
1-jIze6gy0g_000026_000036,tier2_vatex_long,2,60,54,0.1016949152542373,-0.033987887,0.1452984503220339,-0.1792863373220339,-1.2408032669967348,S-C86j0keqc_000217_000227,0.481282771,,nan,nan,nan,24,0.0,False
1-jIze6gy0g_000026_000036,tier3_va11y,3,60,33,0.4576271186440678,-0.167417184,-0.11407666522033898,-0.05334051877966102,-0.27293175426510546,0m0-Q0zz_-c_000112_000122,0.564091563,,nan,nan,nan,62,0.0,False
1HUWWCLza0w_000000_000010,tier0_cross,0,60,50,0.1694915254237288,0.071694635,0.21040620501694915,-0.13871157001694914,-0.970901201454719,xW6hpK-DBMY_000080_000090,0.513065577,1YemrpNBpf4_000001_000011,5,0.9322033898305084,0.417591631,49,0.97476659377902,True
1HUWWCLza0w_000000_000010,tier1_vatex_short,1,60,29,0.5254237288135594,-0.13752377,-0.11091986206779661,-0.02660390793220338,-0.16064807347359916,0m0-Q0zz_-c_000112_000122,0.322699606,,nan,nan,nan,15,0.97476659377902,True
1HUWWCLza0w_000000_000010,tier2_vatex_long,2,60,21,0.6610169491525424,0.162369892,0.1442511363559322,0.018118755644067785,0.16011176092707857,GOH6fBhoi2o_000010_000020,0.457405239,,nan,nan,nan,22,0.97476659377902,True
1HUWWCLza0w_000000_000010,tier3_va11y,3,60,54,0.1016949152542373,-0.353354067,-0.15837605884745762,-0.19497800815254238,-1.1057095144926257,0m0-Q0zz_-c_000112_000122,0.494870037,,nan,nan,nan,64,0.97476659377902,True
1YemrpNBpf4_000001_000011,tier0_cross,0,60,11,0.8305084745762712,0.15747942,0.03952173274576271,0.1179576872542373,0.6561094611241347,0m0-Q0zz_-c_000112_000122,0.539103329,1kLhK8KfIEw_000020_000030,55,0.0847457627118644,-0.141099066,34,0.9802584066936912,True
1YemrpNBpf4_000001_000011,tier1_vatex_short,1,60,8,0.8813559322033898,0.401004702,0.18414738805084746,0.21685731394915253,1.353764034375758,0m0-Q0zz_-c_000112_000122,0.562800229,,nan,nan,nan,16,0.9802584066936912,True
1YemrpNBpf4_000001_000011,tier2_vatex_long,2,60,8,0.8813559322033898,0.233985618,0.052296568898305085,0.18168904910169492,1.126578232669826,S-C86j0keqc_000217_000227,0.437937617,,nan,nan,nan,33,0.9802584066936912,True
1YemrpNBpf4_000001_000011,tier3_va11y,3,60,5,0.9322033898305084,0.417591631,0.20454354406779662,0.2130480869322034,1.5073931919042491,xW6hpK-DBMY_000080_000090,0.513065577,,nan,nan,nan,49,0.9802584066936912,True
1kLhK8KfIEw_000020_000030,tier0_cross,0,60,58,0.03389830508474576,-0.269607306,0.011065628355932205,-0.2806729343559322,-1.7319227776603958,xW6hpK-DBMY_000080_000090,0.451016694,21T1JDdJgsM_000047_000057,51,0.15254237288135594,-0.171505436,54,0.0,False
1kLhK8KfIEw_000020_000030,tier1_vatex_short,1,60,56,0.06779661016949153,-0.212232605,-0.025964054745762712,-0.18626855025423728,-1.1357559559977473,EA3HCx0yTIY_000281_000291,0.384611249,,nan,nan,nan,12,0.0,False
1kLhK8KfIEw_000020_000030,tier2_vatex_long,2,60,58,0.03389830508474576,0.035376169,0.2695523011694915,-0.2341761321694915,-1.8067641480905605,xW6hpK-DBMY_000080_000090,0.569707632,,nan,nan,nan,21,0.0,False
1kLhK8KfIEw_000020_000030,tier3_va11y,3,60,55,0.0847457627118644,-0.141099066,0.04458238505084746,-0.18568145105084746,-1.038325164591551,0m0-Q0zz_-c_000112_000122,0.539103329,,nan,nan,nan,34,0.0,False
21T1JDdJgsM_000047_000057,tier0_cross,0,60,36,0.4067796610169492,-0.124161832,-0.04303710328813559,-0.08112472871186441,-0.42689949172415737,0m0-Q0zz_-c_000112_000122,0.524855494,2kJxrcNRS9w_000047_000057,10,0.847457627118644,0.119961947,40,0.989744801849075,True
21T1JDdJgsM_000047_000057,tier1_vatex_short,1,60,26,0.576271186440678,-0.103772782,-0.08387998562711864,-0.019892796372881355,-0.1087766808468544,EA3HCx0yTIY_000281_000291,0.426423699,,nan,nan,nan,22,0.989744801849075,True
21T1JDdJgsM_000047_000057,tier2_vatex_long,2,60,35,0.423728813559322,-0.047358498,0.024118542762711862,-0.07147704076271186,-0.40371891213036737,0m0-Q0zz_-c_000112_000122,0.50410676,,nan,nan,nan,32,0.989744801849075,True
21T1JDdJgsM_000047_000057,tier3_va11y,3,60,51,0.15254237288135594,-0.171505436,0.00940288479661017,-0.18090832079661018,-1.1003522210277699,xW6hpK-DBMY_000080_000090,0.451016694,,nan,nan,nan,54,0.989744801849075,True
2kJxrcNRS9w_000047_000057,tier0_cross,0,60,32,0.4745762711864407,-0.006992579,0.0020174626610169493,-0.00901004166101695,-0.05812893752525653,0m0-Q0zz_-c_000112_000122,0.408073395,3su234u58DA_000172_000182,48,0.2033898305084746,-0.149700925,80,0.0,False
2kJxrcNRS9w_000047_000057,tier1_vatex_short,1,60,22,0.6440677966101694,-0.004122274,-0.04447523254237288,0.04035295854237288,0.23254240168806903,xW6hpK-DBMY_000080_000090,0.427774012,,nan,nan,nan,15,0.0,False
2kJxrcNRS9w_000047_000057,tier2_vatex_long,2,60,12,0.8135593220338984,0.068724431,-0.08543845976271186,0.15416289076271186,0.7269986126472107,0m0-Q0zz_-c_000112_000122,0.577804506,,nan,nan,nan,14,0.0,False
2kJxrcNRS9w_000047_000057,tier3_va11y,3,60,10,0.847457627118644,0.119961947,-0.04717479445762712,0.16713674145762714,0.883883319638733,0m0-Q0zz_-c_000112_000122,0.524855494,,nan,nan,nan,40,0.0,False
3su234u58DA_000172_000182,tier0_cross,0,60,57,0.05084745762711865,-0.369763911,-0.086991294,-0.282772617,-1.3484754545012627,0m0-Q0zz_-c_000112_000122,0.610575438,3ufJNSez5Is_000008_000018,45,0.2542372881355932,-0.252193272,61,0.9589324070987099,True
3su234u58DA_000172_000182,tier1_vatex_short,1,60,29,0.5254237288135594,0.101655684,0.10976972581355933,-0.008114041813559333,-0.06830029069799082,GOH6fBhoi2o_000010_000020,0.413097829,,nan,nan,nan,13,0.9589324070987099,True
3su234u58DA_000172_000182,tier2_vatex_long,2,60,16,0.7457627118644068,0.2974886,0.2381511080338983,0.05933749196610169,0.5737895998623829,zTJ0Zbv1jBo_000045_000055,0.493631691,,nan,nan,nan,22,0.9589324070987099,True
3su234u58DA_000172_000182,tier3_va11y,3,60,48,0.2033898305084746,-0.149700925,0.004436248186440678,-0.15413717318644068,-1.002695945084703,0m0-Q0zz_-c_000112_000122,0.408073395,,nan,nan,nan,80,0.9589324070987099,True
3ufJNSez5Is_000008_000018,tier0_cross,0,60,46,0.23728813559322035,-0.248319328,-0.08946380498305084,-0.15885552301694916,-0.8101315276241837,0m0-Q0zz_-c_000112_000122,0.556128085,750QhTe9Z4U_000000_000010,40,0.3389830508474576,-0.198891014,59,0.9983918225898651,True
3ufJNSez5Is_000008_000018,tier1_vatex_short,1,60,57,0.05084745762711865,-0.483733147,-0.23662784452542374,-0.24710530247457624,-1.0092254017941067,0m0-Q0zz_-c_000112_000122,0.608894885,,nan,nan,nan,14,0.9983918225898651,True
3ufJNSez5Is_000008_000018,tier2_vatex_long,2,60,49,0.1864406779661017,-0.099760644,0.043567601033898305,-0.1433282450338983,-0.9164151295870167,xW6hpK-DBMY_000080_000090,0.402750164,,nan,nan,nan,24,0.9983918225898651,True
3ufJNSez5Is_000008_000018,tier3_va11y,3,60,45,0.2542372881355932,-0.252193272,-0.08898401669491525,-0.1632092553050848,-0.7705584707284443,0m0-Q0zz_-c_000112_000122,0.610575438,,nan,nan,nan,61,0.9983918225898651,True
750QhTe9Z4U_000000_000010,tier0_cross,0,60,43,0.288135593220339,-0.243445188,-0.09864242955932204,-0.14480275844067797,-0.7010819422133716,0m0-Q0zz_-c_000112_000122,0.596249461,8vkNr_eysXY_000002_000012,15,0.7627118644067796,0.009385802,53,0.9980255376621668,True
750QhTe9Z4U_000000_000010,tier1_vatex_short,1,60,45,0.2542372881355932,-0.193990529,-0.06859197152542373,-0.12539855747457626,-0.8011398969074254,GOH6fBhoi2o_000010_000020,0.306528866,,nan,nan,nan,14,0.9980255376621668,True
750QhTe9Z4U_000000_000010,tier2_vatex_long,2,60,41,0.3220338983050847,-0.117107801,-0.0035447651016949164,-0.11356303589830508,-0.6403911053558405,0m0-Q0zz_-c_000112_000122,0.456122279,,nan,nan,nan,15,0.9980255376621668,True
750QhTe9Z4U_000000_000010,tier3_va11y,3,60,40,0.3389830508474576,-0.198891014,-0.09030157301694916,-0.10858944098305084,-0.5521780145592335,0m0-Q0zz_-c_000112_000122,0.556128085,,nan,nan,nan,59,0.9980255376621668,True
8vkNr_eysXY_000002_000012,tier0_cross,0,60,19,0.6949152542372882,0.008925815,-0.08633529664406779,0.0952611116440678,0.5350840893827418,0m0-Q0zz_-c_000112_000122,0.450150728,9eBhetL8n5Q_000222_000232,10,0.847457627118644,0.074644051,75,0.9869083599526195,True
8vkNr_eysXY_000002_000012,tier1_vatex_short,1,60,28,0.5423728813559322,0.036356881,0.02762231745762712,0.00873456354237288,0.05032058364213853,0m0-Q0zz_-c_000112_000122,0.505888164,,nan,nan,nan,11,0.9869083599526195,True
8vkNr_eysXY_000002_000012,tier2_vatex_long,2,60,38,0.3728813559322034,-0.143589884,-0.06487926511864407,-0.07871061888135593,-0.5172251823127486,GOH6fBhoi2o_000010_000020,0.296231002,,nan,nan,nan,15,0.9869083599526195,True
8vkNr_eysXY_000002_000012,tier3_va11y,3,60,15,0.7627118644067796,0.009385802,-0.10292770057627118,0.11231350257627118,0.5428956742836947,0m0-Q0zz_-c_000112_000122,0.596249461,,nan,nan,nan,53,0.9869083599526195,True
9eBhetL8n5Q_000222_000232,tier0_cross,0,60,23,0.6271186440677966,-0.146733388,-0.19992172169491526,0.05318833369491527,0.2431654019245538,0m0-Q0zz_-c_000112_000122,0.616174579,9fuIpQgnNEQ_000049_000059,58,0.03389830508474576,-0.480303168,52,0.9739274065493341,True
9eBhetL8n5Q_000222_000232,tier1_vatex_short,1,60,17,0.7288135593220338,-0.24982211,-0.2992374908983051,0.049415380898305106,0.2414719795444603,0m0-Q0zz_-c_000112_000122,0.394194722,,nan,nan,nan,15,0.9739274065493341,True
9eBhetL8n5Q_000222_000232,tier2_vatex_long,2,60,9,0.864406779661017,0.248528644,0.02296299740677966,0.22556564659322034,1.2461924013939982,xW6hpK-DBMY_000080_000090,0.534008086,,nan,nan,nan,16,0.9739274065493341,True
9eBhetL8n5Q_000222_000232,tier3_va11y,3,60,10,0.847457627118644,0.074644051,-0.08744916505084746,0.16209321605084748,0.9146272278625154,0m0-Q0zz_-c_000112_000122,0.450150728,,nan,nan,nan,75,0.9739274065493341,True
9fuIpQgnNEQ_000049_000059,tier0_cross,0,60,59,0.01694915254237288,-0.378729373,-0.06960391013559322,-0.3091254628644068,-1.4044175600966007,0m0-Q0zz_-c_000112_000122,0.660756528,A0e7Z55s8pE_000008_000018,37,0.3898305084745763,-0.186893553,42,0.9999999999980427,True
9fuIpQgnNEQ_000049_000059,tier1_vatex_short,1,60,53,0.11864406779661017,-0.019195342,0.1433990431355932,-0.1625943851355932,-1.1837276421826244,xW6hpK-DBMY_000080_000090,0.44522056,,nan,nan,nan,21,0.9999999999980427,True
9fuIpQgnNEQ_000049_000059,tier2_vatex_long,2,60,54,0.1016949152542373,-0.152621761,0.05848427761016949,-0.2111060386101695,-1.1768089274690292,xW6hpK-DBMY_000080_000090,0.508470476,,nan,nan,nan,27,0.9999999999980427,True
9fuIpQgnNEQ_000049_000059,tier3_va11y,3,60,58,0.03389830508474576,-0.480303168,-0.1942679966101695,-0.2860351713898305,-1.3260608994302554,0m0-Q0zz_-c_000112_000122,0.616174579,,nan,nan,nan,52,0.9999999999980427,True
A0e7Z55s8pE_000008_000018,tier0_cross,0,60,40,0.3389830508474576,-0.190872625,-0.07723588891525424,-0.11363673608474575,-0.583289844757126,0m0-Q0zz_-c_000112_000122,0.57967937,AEkLDauJVi0_000069_000079,30,0.5084745762711864,-0.097122766,58,0.9840620116192864,True
A0e7Z55s8pE_000008_000018,tier1_vatex_short,1,60,34,0.4406779661016949,-0.089355126,-0.02056220259322034,-0.06879292340677967,-0.3152070644488026,0m0-Q0zz_-c_000112_000122,0.624252379,,nan,nan,nan,18,0.9840620116192864,True
A0e7Z55s8pE_000008_000018,tier2_vatex_long,2,60,28,0.5423728813559322,0.186980709,0.19812871242372881,-0.01114800342372882,-0.09377667370165495,_TKzyWZHjm8_000002_000012,0.518993258,,nan,nan,nan,27,0.9840620116192864,True
A0e7Z55s8pE_000008_000018,tier3_va11y,3,60,37,0.3898305084745763,-0.186893553,-0.0728553647118644,-0.11403818828813558,-0.5108940862098608,0m0-Q0zz_-c_000112_000122,0.660756528,,nan,nan,nan,42,0.9840620116192864,True
AEkLDauJVi0_000069_000079,tier0_cross,0,60,30,0.5084745762711864,0.013405427,0.016670146898305083,-0.003264719898305084,-0.019424871272103652,0m0-Q0zz_-c_000112_000122,0.433135539,BHxn3qfPAl4_000018_000028,22,0.6440677966101694,0.085665487,37,0.9956350417005116,True
AEkLDauJVi0_000069_000079,tier1_vatex_short,1,60,33,0.4576271186440678,-0.085025236,-0.03525373747457627,-0.04977149852542374,-0.34400896756668725,GOH6fBhoi2o_000010_000020,0.331325978,,nan,nan,nan,10,0.9956350417005116,True
AEkLDauJVi0_000069_000079,tier2_vatex_long,2,60,32,0.4745762711864407,-0.067643784,-0.024435506576271186,-0.04320827742372881,-0.2630844029226896,0m0-Q0zz_-c_000112_000122,0.371156186,,nan,nan,nan,20,0.9956350417005116,True
AEkLDauJVi0_000069_000079,tier3_va11y,3,60,30,0.5084745762711864,-0.097122766,-0.07882486957627119,-0.01829789642372881,-0.09366357537962648,0m0-Q0zz_-c_000112_000122,0.57967937,,nan,nan,nan,58,0.9956350417005116,True
BHxn3qfPAl4_000018_000028,tier0_cross,0,60,19,0.6949152542372882,0.058804777,-0.012861525288135596,0.0716663022881356,0.38478609597378105,0m0-Q0zz_-c_000112_000122,0.548258483,BcW6Y7eufQE_000239_000249,39,0.3559322033898305,-0.117543943,52,0.0,False
BHxn3qfPAl4_000018_000028,tier1_vatex_short,1,60,15,0.7627118644067796,0.006886843,-0.09150220650847457,0.09838904950847457,0.68744564634739,GOH6fBhoi2o_000010_000020,0.265664667,,nan,nan,nan,13,0.0,False
BHxn3qfPAl4_000018_000028,tier2_vatex_long,2,60,19,0.6949152542372882,0.252662182,0.2190812273559322,0.03358095464406782,0.28436411225432456,GOH6fBhoi2o_000010_000020,0.529977858,,nan,nan,nan,23,0.0,False
BHxn3qfPAl4_000018_000028,tier3_va11y,3,60,22,0.6440677966101694,0.085665487,0.015445400118644067,0.07022008688135593,0.4184127346973903,0m0-Q0zz_-c_000112_000122,0.433135539,,nan,nan,nan,37,0.0,False
BcW6Y7eufQE_000239_000249,tier0_cross,0,60,32,0.4745762711864407,-0.006372822,0.003135139711864407,-0.009507961711864407,-0.0589131286755503,0m0-Q0zz_-c_000112_000122,0.434394866,Bss3WwpDdS8_000041_000051,26,0.576271186440678,0.03996443,84,0.9895052700154282,True
BcW6Y7eufQE_000239_000249,tier1_vatex_short,1,60,20,0.6779661016949152,0.350680977,0.28719331133898307,0.06348766566101693,0.500004206890078,S-C86j0keqc_000217_000227,0.602476895,,nan,nan,nan,11,0.9895052700154282,True
BcW6Y7eufQE_000239_000249,tier2_vatex_long,2,60,6,0.9152542372881356,0.300805688,0.08864613722033898,0.21215955077966103,1.2310567456539143,xW6hpK-DBMY_000080_000090,0.536561966,,nan,nan,nan,25,0.9895052700154282,True
BcW6Y7eufQE_000239_000249,tier3_va11y,3,60,39,0.3559322033898305,-0.117543943,-0.009872563932203392,-0.10767137906779661,-0.5790010697956143,0m0-Q0zz_-c_000112_000122,0.548258483,,nan,nan,nan,52,0.9895052700154282,True
Bss3WwpDdS8_000041_000051,tier0_cross,0,60,37,0.3898305084745763,-0.240409359,-0.12984470589830507,-0.11056465310169492,-0.4578499759432871,0m0-Q0zz_-c_000112_000122,0.715435147,Ccgwurislg8_000082_000092,35,0.423728813559322,-0.227715462,49,0.9968915529960043,True
Bss3WwpDdS8_000041_000051,tier1_vatex_short,1,60,9,0.864406779661017,0.170006439,-0.0009772638474576279,0.17098370284745765,1.035058978815141,0m0-Q0zz_-c_000112_000122,0.412988514,,nan,nan,nan,21,0.9968915529960043,True
Bss3WwpDdS8_000041_000051,tier2_vatex_long,2,60,6,0.9152542372881356,0.31061247,0.11386495794915254,0.19674751205084745,1.488873618360919,xW6hpK-DBMY_000080_000090,0.460213125,,nan,nan,nan,23,0.9968915529960043,True
Bss3WwpDdS8_000041_000051,tier3_va11y,3,60,26,0.576271186440678,0.03996443,0.0023497625593220345,0.03761466744067797,0.23316641692930595,0m0-Q0zz_-c_000112_000122,0.434394866,,nan,nan,nan,84,0.9968915529960043,True
Ccgwurislg8_000082_000092,tier0_cross,0,60,36,0.4067796610169492,-0.009575531,0.043881591338983054,-0.05345712233898305,-0.3750596864249231,0m0-Q0zz_-c_000112_000122,0.379043907,D297atE3gag_000203_000213,9,0.864406779661017,0.173039243,69,0.0,False
Ccgwurislg8_000082_000092,tier1_vatex_short,1,60,52,0.13559322033898305,-0.130128697,-0.002215830271186441,-0.12791286672881355,-0.9014587085591826,xW6hpK-DBMY_000080_000090,0.374196172,,nan,nan,nan,11,0.0,False
Ccgwurislg8_000082_000092,tier2_vatex_long,2,60,48,0.2033898305084746,-0.28346023,-0.12554271452542373,-0.15791751547457625,-0.8155769866716639,0m0-Q0zz_-c_000112_000122,0.444143236,,nan,nan,nan,18,0.0,False
Ccgwurislg8_000082_000092,tier3_va11y,3,60,35,0.423728813559322,-0.227715462,-0.13005985669491527,-0.09765560530508474,-0.40423816498709525,0m0-Q0zz_-c_000112_000122,0.715435147,,nan,nan,nan,49,0.0,False
D297atE3gag_000203_000213,tier0_cross,0,60,21,0.6610169491525424,-0.014430513,-0.08376813013559321,0.06933761713559321,0.36417524444155436,0m0-Q0zz_-c_000112_000122,0.496058762,EA3HCx0yTIY_000281_000291,2,0.9830508474576272,0.348646164,37,0.9697436708784817,True
D297atE3gag_000203_000213,tier1_vatex_short,1,60,18,0.711864406779661,0.07416071,0.012193237711864409,0.061967472288135594,0.4055049857197937,xW6hpK-DBMY_000080_000090,0.42724064,,nan,nan,nan,15,0.9697436708784817,True
D297atE3gag_000203_000213,tier2_vatex_long,2,60,22,0.6440677966101694,0.205277294,0.11673079647457626,0.08854649752542373,0.49488906766620744,xW6hpK-DBMY_000080_000090,0.584035337,,nan,nan,nan,17,0.9697436708784817,True
D297atE3gag_000203_000213,tier3_va11y,3,60,9,0.864406779661017,0.173039243,0.0407864256779661,0.13225281732203392,0.933517476528627,0m0-Q0zz_-c_000112_000122,0.379043907,,nan,nan,nan,69,0.9697436708784817,True
EA3HCx0yTIY_000281_000291,tier0_cross,0,60,2,0.9830508474576272,0.382399052,-0.18036631544067797,0.562765367440678,2.805216381300639,0m0-Q0zz_-c_000112_000122,0.57193166,F-mRnL_XmJU_000000_000010,26,0.576271186440678,-0.157831445,48,0.0,False
EA3HCx0yTIY_000281_000291,tier1_vatex_short,1,60,10,0.847457627118644,0.183533698,0.01663749847457627,0.16689619952542373,1.2886287518741604,GOH6fBhoi2o_000010_000020,0.338567466,,nan,nan,nan,11,0.0,False
EA3HCx0yTIY_000281_000291,tier2_vatex_long,2,60,2,0.9830508474576272,0.435156196,-0.041320645644067795,0.4764768416440678,2.8697561091436032,0m0-Q0zz_-c_000112_000122,0.439410955,,nan,nan,nan,17,0.0,False
EA3HCx0yTIY_000281_000291,tier3_va11y,3,60,2,0.9830508474576272,0.348646164,-0.08992197211864407,0.43856813611864404,2.409672212963203,0m0-Q0zz_-c_000112_000122,0.496058762,,nan,nan,nan,37,0.0,False
F-mRnL_XmJU_000000_000010,tier0_cross,0,60,29,0.5254237288135594,0.005311035,0.018303232576271186,-0.012992197576271186,-0.08712180369784417,0m0-Q0zz_-c_000112_000122,0.429357946,GOH6fBhoi2o_000010_000020,4,0.9491525423728814,0.272035152,39,0.9990789477223323,True
F-mRnL_XmJU_000000_000010,tier1_vatex_short,1,60,26,0.576271186440678,-0.114961512,-0.08834128852542372,-0.02662022347457628,-0.16618431154877816,EA3HCx0yTIY_000281_000291,0.373253345,,nan,nan,nan,12,0.9990789477223323,True
F-mRnL_XmJU_000000_000010,tier2_vatex_long,2,60,24,0.6101694915254238,0.126496643,0.11284369520338983,0.013652947796610165,0.11694951195196694,zTJ0Zbv1jBo_000045_000055,0.390146881,,nan,nan,nan,22,0.9990789477223323,True
F-mRnL_XmJU_000000_000010,tier3_va11y,3,60,26,0.576271186440678,-0.157831445,-0.17120986633898305,0.013378421338983065,0.06270428752349087,0m0-Q0zz_-c_000112_000122,0.57193166,,nan,nan,nan,48,0.9990789477223323,True
GOH6fBhoi2o_000010_000020,tier0_cross,0,60,10,0.847457627118644,-0.043022063,-0.21190538279661017,0.16888331979661017,0.8700543736461518,0m0-Q0zz_-c_000112_000122,0.550864816,HpRmj5ce32c_000001_000011,39,0.3559322033898305,-0.316201687,60,0.0,False
GOH6fBhoi2o_000010_000020,tier1_vatex_short,1,60,7,0.8983050847457628,0.305250645,0.09932512679661017,0.20592551820338983,1.3261675545232277,xW6hpK-DBMY_000080_000090,0.48600179,,nan,nan,nan,18,0.0,False
GOH6fBhoi2o_000010_000020,tier2_vatex_long,2,60,7,0.8983050847457628,0.305250645,0.09932512679661017,0.20592551820338983,1.3261675545232277,xW6hpK-DBMY_000080_000090,0.48600179,,nan,nan,nan,18,0.0,False
GOH6fBhoi2o_000010_000020,tier3_va11y,3,60,4,0.9491525423728814,0.272035152,0.013782484830508474,0.2582526671694915,1.7766201159544377,0m0-Q0zz_-c_000112_000122,0.429357946,,nan,nan,nan,39,0.0,False
HpRmj5ce32c_000001_000011,tier0_cross,0,60,53,0.11864406779661017,-0.211947501,0.004831781033898305,-0.21677928203389832,-1.084524854981164,0m0-Q0zz_-c_000112_000122,0.635579824,N-LZPc27kjM_000229_000239,12,0.8135593220338984,0.159146354,61,0.9969033955437425,True
HpRmj5ce32c_000001_000011,tier1_vatex_short,1,60,21,0.6610169491525424,-0.14401111,-0.1403272448983051,-0.003683865101694911,-0.019594242253534375,EA3HCx0yTIY_000281_000291,0.458411098,,nan,nan,nan,17,0.9969033955437425,True
HpRmj5ce32c_000001_000011,tier2_vatex_long,2,60,50,0.1694915254237288,-0.21273163,-0.02661816113559322,-0.18611346886440677,-0.9373415911854812,0m0-Q0zz_-c_000112_000122,0.627632916,,nan,nan,nan,29,0.9969033955437425,True
HpRmj5ce32c_000001_000011,tier3_va11y,3,60,39,0.3559322033898305,-0.316201687,-0.2072752196779661,-0.1089264673220339,-0.5591121925627083,0m0-Q0zz_-c_000112_000122,0.550864816,,nan,nan,nan,60,0.9969033955437425,True
N-LZPc27kjM_000229_000239,tier0_cross,0,60,17,0.7288135593220338,-0.158917651,-0.237845750220339,0.078928099220339,0.36763462207476155,0m0-Q0zz_-c_000112_000122,0.552414179,OASCPKazLIM_000132_000142,16,0.7457627118644068,-0.152424961,53,0.9948293668204518,True
N-LZPc27kjM_000229_000239,tier1_vatex_short,1,60,31,0.4915254237288136,-0.174892664,-0.13395471889830507,-0.040937945101694934,-0.2516305246967561,EA3HCx0yTIY_000281_000291,0.319044322,,nan,nan,nan,13,0.9948293668204518,True
N-LZPc27kjM_000229_000239,tier2_vatex_long,2,60,29,0.5254237288135594,-0.136748254,-0.10052028562711865,-0.036227968372881364,-0.22535388260249348,EA3HCx0yTIY_000281_000291,0.315380722,,nan,nan,nan,19,0.9948293668204518,True
N-LZPc27kjM_000229_000239,tier3_va11y,3,60,12,0.8135593220338984,0.159146354,-0.0014579453220338985,0.16060429932203388,0.7999577113801558,0m0-Q0zz_-c_000112_000122,0.635579824,,nan,nan,nan,61,0.9948293668204518,True
OASCPKazLIM_000132_000142,tier0_cross,0,60,20,0.6779661016949152,-0.042138547,-0.1359086518644068,0.09377010486440679,0.46143611363885056,0m0-Q0zz_-c_000112_000122,0.518944502,RjPp0ZPW0yc_000000_000010,14,0.7796610169491526,0.006320261,45,0.0,False
OASCPKazLIM_000132_000142,tier1_vatex_short,1,60,27,0.559322033898305,-0.137520105,-0.11995942350847458,-0.017560681491525426,-0.10661872779214103,0m0-Q0zz_-c_000112_000122,0.308333308,,nan,nan,nan,14,0.0,False
OASCPKazLIM_000132_000142,tier2_vatex_long,2,60,26,0.576271186440678,0.062782407,0.05305534901694915,0.009727057983050846,0.057251209593336266,0m0-Q0zz_-c_000112_000122,0.464520186,,nan,nan,nan,24,0.0,False
OASCPKazLIM_000132_000142,tier3_va11y,3,60,16,0.7457627118644068,-0.152424961,-0.23795579581355933,0.08553083481355933,0.3984673574952774,0m0-Q0zz_-c_000112_000122,0.552414179,,nan,nan,nan,53,0.0,False
