clip_idx,roi,t,n_vertices,residual_norm,cosine_gap,roi_need_score
0,body_eba_region,7,242,0.11112250333329864,0.017352759838104248,0.338207350452416
0,body_eba_region,8,242,0.1436547897726974,0.029726922512054443,0.5254380105100454
0,body_eba_region,9,242,0.09116999367165726,0.3629685640335083,0.726367586362626
0,early_visual_v1,0,523,0.1422499623917679,0.1934899091720581,0.3999430618138765
0,early_visual_v1,1,523,0.07667544579518476,0.23495668172836304,0.2741121674767905
0,early_visual_v1,2,523,0.06705973846952738,0.018685102462768555,0.09259523142030363
0,early_visual_v1,3,523,0.029980966374282794,0.013888180255889893,0.0007315636219498112
0,early_visual_v1,4,523,0.04603298526624625,0.03936338424682617,0.05766055121972838
0,early_visual_v1,5,523,0.0796424335486339,0.17807626724243164,0.23946734402062086
0,early_visual_v1,6,523,0.1682976158144191,0.5751602351665497,0.7419092839488499
0,early_visual_v1,7,523,0.19615787732591664,0.4794599413871765,0.7381072923047169
0,early_visual_v1,8,523,0.23983125899409913,0.6946791410446167,1.0
0,early_visual_v1,9,523,0.12640806836138016,0.012890636920928955,0.22975212658338623
0,face_ffc,0,264,0.12901352634013538,0.1887872815132141,0.8209483065081611
0,face_ffc,1,264,0.10307581176064654,0.1214303970336914,0.5198201222371512
0,face_ffc,2,264,0.0566215292789793,0.021294355392456055,0.037150321862503555
0,face_ffc,3,264,0.06811155786135524,0.00785064697265625,0.05094078579057
0,face_ffc,4,264,0.11946997566479386,0.022285044193267822,0.31852517683706827
0,face_ffc,5,264,0.1309247544734046,0.013301074504852295,0.34448339639550707
0,face_ffc,6,264,0.16365774795060603,0.021020710468292236,0.5109368232778583
0,face_ffc,7,264,0.144271274809161,0.02468961477279663,0.43512597057563634
0,face_ffc,8,264,0.1693998110041008,0.050660550594329834,0.6183008176602222
0,face_ffc,9,264,0.07374578426695715,0.1408400535583496,0.4434227117414129
0,higher_visual_v2v3v4,0,805,0.11788743226417844,0.1330510973930359,0.368955673822855
0,higher_visual_v2v3v4,1,805,0.07218094742875823,0.09286600351333618,0.1842557287933022
0,higher_visual_v2v3v4,2,805,0.04876127802938852,0.021130502223968506,0.006482904517160425
0,higher_visual_v2v3v4,3,805,0.04627921418014933,0.02425020933151245,0.0050709496976128945
0,higher_visual_v2v3v4,4,805,0.07725403878313299,0.03782165050506592,0.10803391220681813
0,higher_visual_v2v3v4,5,805,0.11976908258851188,0.09541076421737671,0.31268761544340035
0,higher_visual_v2v3v4,6,805,0.191436782375191,0.1912456750869751,0.6556520617283335
0,higher_visual_v2v3v4,7,805,0.20022597388041738,0.19011938571929932,0.6767778230079122
0,higher_visual_v2v3v4,8,805,0.23771068156248504,0.3287363052368164,1.0
0,higher_visual_v2v3v4,9,805,0.10557700967420958,0.02709871530532837,0.16458103224057216
0,language_control,0,785,0.059575483801960524,0.21639502048492432,0.5999253584091679
0,language_control,1,785,0.052262092541463974,0.08204317092895508,0.05021975882049882
