clip_idx,roi,t,n_vertices,residual_norm,cosine_gap,roi_need_score
0,ventral_visual_ffa_proxy,7,223,0.14736686934063467,0.029253065586090088,0.4571921141080645
0,ventral_visual_ffa_proxy,8,223,0.17200987830082243,0.05900067090988159,0.6537378529428227
0,ventral_visual_ffa_proxy,9,223,0.0677803846155835,0.09969395399093628,0.33343405394342596
1,auditory_control,0,1620,0.08588574501352604,0.1501331329345703,0.39757740901180555
1,auditory_control,1,1620,0.09979089871357646,0.07099837064743042,0.35035326929211486
1,auditory_control,2,1620,0.08938428676213198,0.04393351078033447,0.24704712626751676
1,auditory_control,3,1620,0.07751304566978935,0.026318669319152832,0.1505062801197643
1,auditory_control,4,1620,0.0666769165841857,0.021955490112304688,0.08120802336096927
1,auditory_control,5,1620,0.06744725150666347,0.023399651050567627,0.08795647543531498
1,auditory_control,6,1620,0.052925301487326645,0.020610034465789795,0.0
1,auditory_control,7,1620,0.08570215620454805,0.047736942768096924,0.23199304980722005
1,auditory_control,8,1620,0.07200088542051782,0.04657888412475586,0.15137551985809639
1,auditory_control,9,1620,0.12782446498537028,0.1520543098449707,0.6417338201425129
1,auditory_control,10,1620,0.13991001445444365,0.33178967237472534,1.0
1,body_eba_proxy,0,597,0.15065357392919654,0.3277149796485901,1.0
1,body_eba_proxy,1,597,0.14580831723017987,0.21359992027282715,0.7843371502646508
1,body_eba_proxy,2,597,0.1281289864361586,0.17988228797912598,0.6439455734184785
1,body_eba_proxy,3,597,0.11260508064935552,0.1157345175743103,0.4623128383495696
1,body_eba_proxy,4,597,0.09873933145899588,0.0720096230506897,0.32300935457805924
1,body_eba_proxy,5,597,0.09081894567472595,0.04837232828140259,0.24569911867646244
1,body_eba_proxy,6,597,0.08766838861876393,0.037030816078186035,0.21167063327850147
1,body_eba_proxy,7,597,0.11885674211502446,0.03177201747894287,0.34995726548068434
1,body_eba_proxy,8,597,0.13783478058479087,0.03310847282409668,0.44176870165325377
1,body_eba_proxy,9,597,0.1488275730217361,0.045877933502197266,0.5152156290403963
1,body_eba_proxy,10,597,0.0446943219999446,0.08065003156661987,0.08258012579406775
1,early_visual_v1_proxy,0,375,0.11607809016162639,1.149458959698677,0.6182758050012015
1,early_visual_v1_proxy,1,375,0.230852228849391,1.34145987033844,1.0
1,early_visual_v1_proxy,2,375,0.17380201876620735,0.9921083012595773,0.7136794788031829
1,early_visual_v1_proxy,3,375,0.1465858145752358,0.8898465931415558,0.6015829817710557
1,early_visual_v1_proxy,4,375,0.09397017835231199,0.4499417543411255,0.29274685447081694
1,early_visual_v1_proxy,5,375,0.07014875414237015,0.15779513120651245,0.11755642814159123
1,early_visual_v1_proxy,6,375,0.05258225870951018,0.11566770076751709,0.05428627704202047
1,early_visual_v1_proxy,7,375,0.04494998732708047,0.06341469287872314,0.013883715452243506
1,early_visual_v1_proxy,8,375,0.049952071254490894,0.1067512035369873,0.04382069056637734
1,early_visual_v1_proxy,9,375,0.05992074395211089,0.07568275928497314,0.05881511989121223
1,early_visual_v1_proxy,10,375,0.09845023230646703,0.026913106441497803,0.14389349085111994
1,language_control,0,2296,0.07158817668503863,0.18048709630966187,0.8088280640923295
1,language_control,1,2296,0.07451798803236863,0.1097680926322937,0.6042969572500159
1,language_control,2,2296,0.06202326990738556,0.0606386661529541,0.2828297038412778
1,language_control,3,2296,0.05809126309594997,0.04251366853713989,0.1725978435673559
1,language_control,4,2296,0.056312037502203274,0.04122883081436157,0.1462598759288169
1,language_control,5,2296,0.06633537041205129,0.05388176441192627,0.31306551490742
1,language_control,6,2296,0.04657211049075822,0.033584415912628174,0.0
1,language_control,7,2296,0.06090578748330953,0.05430656671524048,0.24748215071241458
1,language_control,8,2296,0.05677032929050874,0.07659882307052612,0.27230337074718663
1,language_control,9,2296,0.08628886128084501,0.14396899938583374,0.866017292141317
1,language_control,10,2296,0.08707371818597309,0.11766624450683594,0.7861820777094057
1,lateral_object_loc_proxy,0,870,0.16322526386407668,0.3310832977294922,1.0
1,lateral_object_loc_proxy,1,870,0.1403300090616848,0.1618109941482544,0.6285462204119429
1,lateral_object_loc_proxy,2,870,0.12072265507350191,0.13507002592086792,0.502036935624612
1,lateral_object_loc_proxy,3,870,0.10608684055768416,0.08539319038391113,0.35944425889578246
1,lateral_object_loc_proxy,4,870,0.09283145777839359,0.05162978172302246,0.2484977035268427
1,lateral_object_loc_proxy,5,870,0.08570129777245548,0.0364764928817749,0.19369425887206398
1,lateral_object_loc_proxy,6,870,0.08582723320043606,0.026230812072753906,0.1776234721935661
1,lateral_object_loc_proxy,7,870,0.1192479819278075,0.022571027278900146,0.31345665108679754
1,lateral_object_loc_proxy,8,870,0.13921033155951096,0.022868692874908447,0.39861560025122594
1,lateral_object_loc_proxy,9,870,0.15224228807661855,0.033598244190216064,0.47128388666359744
1,lateral_object_loc_proxy,10,870,0.04535110165867005,0.0821537971496582,0.09656466788782099
1,motion_mt_proxy,0,1041,0.12442605242956586,0.5257216095924377,1.0
1,motion_mt_proxy,1,1041,0.08450701291048913,0.13220298290252686,0.29607356447103134
1,motion_mt_proxy,2,1041,0.058933372730971996,0.07353204488754272,0.044500829483751295
1,motion_mt_proxy,3,1041,0.0575125983168584,0.06997931003570557,0.030222173015374082
1,motion_mt_proxy,4,1041,0.06450710956347003,0.06460195779800415,0.07694457192219338
1,motion_mt_proxy,5,1041,0.07710766081781703,0.07157695293426514,0.1782899646214403
1,motion_mt_proxy,6,1041,0.06090752791497853,0.040660083293914795,0.0253680641893168
1,motion_mt_proxy,7,1041,0.07200784552077817,0.04822063446044922,0.11610679221442603
1,motion_mt_proxy,8,1041,0.07605448050270139,0.06992578506469727,0.1687182254783317
1,motion_mt_proxy,9,1041,0.08305212489498398,0.0868227481842041,0.23842433531401513
1,motion_mt_proxy,10,1041,0.06281807063552157,0.13039106130599976,0.1321387159145967
1,occipital_visual_proxy,0,1738,0.1471931534960013,0.5018949806690216,0.8198832703436878
1,occipital_visual_proxy,1,1738,0.18914321636813272,0.3668057918548584,0.8582217119873696
1,occipital_visual_proxy,2,1738,0.16110492196295387,0.30077308416366577,0.6685341369752632
1,occipital_visual_proxy,3,1738,0.14484143565654428,0.19797635078430176,0.4908184216699014
1,occipital_visual_proxy,4,1738,0.10935220307287058,0.08812439441680908,0.2231504991731996
1,occipital_visual_proxy,5,1738,0.09390790282692961,0.048231303691864014,0.11497043005879591
1,occipital_visual_proxy,6,1738,0.07522382553911185,0.034810006618499756,0.02066263437205826
